Time	P	T	E	Qls	Qmm
2005-06-10 09:00:00	0.0000		0.3000	6842.0000	0.0268
2005-06-10 10:00:00	0.0000		0.3700	6794.0000	0.0266
2005-06-10 11:00:00	0.0000		0.4200	6745.0000	0.0264
2005-06-10 12:00:00	0.0000		0.4400	6697.0000	0.0262
2005-06-10 13:00:00	0.0000		0.4400	6648.0000	0.0260
2005-06-10 14:00:00	0.0000		0.4200	6600.0000	0.0258
2005-06-10 15:00:00	0.0000		0.3700	6551.0000	0.0256
2005-06-10 16:00:00	0.0000		0.3000	6503.0000	0.0254
2005-06-10 17:00:00	0.0000		0.2400	6455.0000	0.0253
2005-06-10 18:00:00	0.0000		0.1300	6407.0000	0.0251
2005-06-10 19:00:00	0.0700		0.0000	6402.0000	0.0251
2005-06-10 20:00:00	0.0900		0.0000	6421.0000	0.0251
2005-06-10 21:00:00	0.1300		0.0000	6360.0000	0.0249
2005-06-10 22:00:00	0.0000		0.0000	6311.0000	0.0247
2005-06-10 23:00:00	0.0000		0.0000	6329.0000	0.0248
2005-06-11 00:00:00	0.0600		0.0000	6347.0000	0.0248
2005-06-11 01:00:00	0.0000		0.0000	6365.0000	0.0249
2005-06-11 02:00:00	0.0000		0.0000	6383.0000	0.0250
2005-06-11 03:00:00	0.1600		0.0000	6402.0000	0.0251
2005-06-11 04:00:00	0.0400		0.0000	6420.0000	0.0251
2005-06-11 05:00:00	0.1500		0.0000	6438.0000	0.0252
2005-06-11 06:00:00	0.0000		0.0000	6439.0000	0.0252
2005-06-11 07:00:00	0.0000		0.1400	6408.0000	0.0251
2005-06-11 08:00:00	0.0000		0.2400	6377.0000	0.0250
2005-06-11 09:00:00	0.0000		0.3100	6346.0000	0.0248
2005-06-11 10:00:00	0.0000		0.3800	6314.0000	0.0247
2005-06-11 11:00:00	0.0000		0.4300	6283.0000	0.0246
2005-06-11 12:00:00	0.0000		0.4600	6252.0000	0.0245
2005-06-11 13:00:00	0.0000		0.4600	6220.0000	0.0243
2005-06-11 14:00:00	0.0000		0.4300	6189.0000	0.0242
2005-06-11 15:00:00	0.0000		0.3800	6158.0000	0.0241
2005-06-11 16:00:00	0.0000		0.3100	6127.0000	0.0240
2005-06-11 17:00:00	0.0000		0.2400	6089.0000	0.0238
2005-06-11 18:00:00	0.0000		0.1400	5966.0000	0.0233
2005-06-11 19:00:00	0.0000		0.0000	5817.0000	0.0228
2005-06-11 20:00:00	0.0000		0.0000	5752.0000	0.0225
2005-06-11 21:00:00	0.0000		0.0000	6027.0000	0.0236
2005-06-11 22:00:00	0.0000		0.0000	6007.0000	0.0235
2005-06-11 23:00:00	0.0000		0.0000	5883.0000	0.0230
2005-06-12 00:00:00	0.0000		0.0000	5826.0000	0.0228
2005-06-12 01:00:00	0.0000		0.0000	5987.0000	0.0234
2005-06-12 02:00:00	0.0000		0.0000	6073.0000	0.0238
2005-06-12 03:00:00	0.0000		0.0000	5934.0000	0.0232
2005-06-12 04:00:00	0.0000		0.0000	5883.0000	0.0230
2005-06-12 05:00:00	0.0000		0.0000	6131.0000	0.0240
2005-06-12 06:00:00	0.0000		0.0000	6144.0000	0.0240
2005-06-12 07:00:00	0.0000		0.1500	6077.0000	0.0238
2005-06-12 08:00:00	0.0000		0.2700	6011.0000	0.0235
2005-06-12 09:00:00	0.0000		0.3400	5944.0000	0.0233
2005-06-12 10:00:00	0.0000		0.4200	5882.0000	0.0230
2005-06-12 11:00:00	0.0000		0.4700	5942.0000	0.0233
2005-06-12 12:00:00	0.0000		0.5000	6045.0000	0.0237
2005-06-12 13:00:00	0.0000		0.5000	5992.0000	0.0234
2005-06-12 14:00:00	0.0000		0.4700	5876.0000	0.0230
2005-06-12 15:00:00	0.0000		0.4200	5769.0000	0.0226
2005-06-12 16:00:00	0.0000		0.3400	5883.0000	0.0230
2005-06-12 17:00:00	0.0000		0.2700	6145.0000	0.0240
2005-06-12 18:00:00	0.0000		0.1500	6033.0000	0.0236
2005-06-12 19:00:00	0.0000		0.0000	6008.0000	0.0235
2005-06-12 20:00:00	0.0000		0.0000	6029.0000	0.0236
2005-06-12 21:00:00	0.0000		0.0000	6051.0000	0.0237
2005-06-12 22:00:00	0.0000		0.0000	6072.0000	0.0238
2005-06-12 23:00:00	0.0000		0.0000	6052.0000	0.0237
2005-06-13 00:00:00	0.0000		0.0000	5896.0000	0.0231
2005-06-13 01:00:00	0.0000		0.0000	5731.0000	0.0224
2005-06-13 02:00:00	0.0000		0.0000	5774.0000	0.0226
2005-06-13 03:00:00	0.0000		0.0000	5960.0000	0.0233
2005-06-13 04:00:00	0.0000		0.0000	5904.0000	0.0231
2005-06-13 05:00:00	0.0000		0.0000	5762.0000	0.0225
2005-06-13 06:00:00	0.0000		0.0000	5908.0000	0.0231
2005-06-13 07:00:00	0.0000		0.1700	5995.0000	0.0235
2005-06-13 08:00:00	0.0000		0.3000	5905.0000	0.0231
2005-06-13 09:00:00	0.0000		0.3800	5815.0000	0.0228
2005-06-13 10:00:00	0.0000		0.4700	5803.0000	0.0227
2005-06-13 11:00:00	0.0000		0.5300	5867.0000	0.0230
2005-06-13 12:00:00	0.0000		0.5600	5921.0000	0.0232
2005-06-13 13:00:00	0.0000		0.5600	5965.0000	0.0233
2005-06-13 14:00:00	0.0000		0.5300	5957.0000	0.0233
2005-06-13 15:00:00	0.0000		0.4700	5863.0000	0.0229
2005-06-13 16:00:00	0.0000		0.3800	5800.0000	0.0227
2005-06-13 17:00:00	0.0000		0.3000	5749.0000	0.0225
2005-06-13 18:00:00	0.0000		0.1700	5949.0000	0.0233
2005-06-13 19:00:00	0.0000		0.0000	5918.0000	0.0232
2005-06-13 20:00:00	0.0000		0.0000	5809.0000	0.0227
2005-06-13 21:00:00	0.0000		0.0000	5698.0000	0.0223
2005-06-13 22:00:00	0.0000		0.0000	5596.0000	0.0219
2005-06-13 23:00:00	0.0000		0.0000	5721.0000	0.0224
2005-06-14 00:00:00	0.0000		0.0000	5876.0000	0.0230
2005-06-14 01:00:00	0.0000		0.0000	5752.0000	0.0225
2005-06-14 02:00:00	0.0000		0.0000	5626.0000	0.0220
2005-06-14 03:00:00	0.0000		0.0000	5547.0000	0.0217
2005-06-14 04:00:00	0.0000		0.0000	5743.0000	0.0225
2005-06-14 05:00:00	0.0000		0.0000	5787.0000	0.0226
2005-06-14 06:00:00	0.0000		0.0000	5721.0000	0.0224
2005-06-14 07:00:00	0.0000		0.1600	5657.0000	0.0221
2005-06-14 08:00:00	0.0000		0.2900	5591.0000	0.0219
2005-06-14 09:00:00	0.0000		0.3600	5527.0000	0.0216
2005-06-14 10:00:00	0.0000		0.4500	5464.0000	0.0214
2005-06-14 11:00:00	0.0000		0.5100	5507.0000	0.0215
2005-06-14 12:00:00	0.0000		0.5400	5591.0000	0.0219
2005-06-14 13:00:00	0.0000		0.5400	5613.0000	0.0220
2005-06-14 14:00:00	0.0000		0.5100	5598.0000	0.0219
2005-06-14 15:00:00	0.0000		0.4500	5569.0000	0.0218
2005-06-14 16:00:00	0.0000		0.3600	5540.0000	0.0217
2005-06-14 17:00:00	0.0000		0.2900	5511.0000	0.0216
2005-06-14 18:00:00	0.0000		0.1600	5481.0000	0.0214
2005-06-14 19:00:00	0.0000		0.0000	5453.0000	0.0213
2005-06-14 20:00:00	0.0000		0.0000	5524.0000	0.0216
2005-06-14 21:00:00	0.0000		0.0000	5598.0000	0.0219
2005-06-14 22:00:00	0.0000		0.0000	5542.0000	0.0217
2005-06-14 23:00:00	0.0000		0.0000	5483.0000	0.0215
2005-06-15 00:00:00	0.0000		0.0000	5424.0000	0.0212
2005-06-15 01:00:00	0.0000		0.0000	5385.0000	0.0211
2005-06-15 02:00:00	0.0000		0.0000	5516.0000	0.0216
2005-06-15 03:00:00	0.0000		0.0000	5573.0000	0.0218
2005-06-15 04:00:00	0.0000		0.0000	5520.0000	0.0216
2005-06-15 05:00:00	0.0000		0.0000	5489.0000	0.0215
2005-06-15 06:00:00	0.0000		0.0000	5510.0000	0.0216
2005-06-15 07:00:00	0.0000		0.1500	5535.0000	0.0217
2005-06-15 08:00:00	0.0000		0.2700	5559.0000	0.0218
2005-06-15 09:00:00	0.0000		0.3400	5583.0000	0.0218
2005-06-15 10:00:00	0.0000		0.4200	5607.0000	0.0219
2005-06-15 11:00:00	0.0000		0.4700	5632.0000	0.0220
2005-06-15 12:00:00	0.0000		0.5000	5644.0000	0.0221
2005-06-15 13:00:00	0.0000		0.5000	5493.0000	0.0215
2005-06-15 14:00:00	0.0000		0.4700	5495.0000	0.0215
2005-06-15 15:00:00	0.0000		0.4200	5426.0000	0.0212
2005-06-15 16:00:00	0.0000		0.3400	5349.0000	0.0209
2005-06-15 17:00:00	0.1100		0.2700	5367.0000	0.0210
2005-06-15 18:00:00	0.1200		0.1500	5482.0000	0.0215
2005-06-15 19:00:00	0.0000		0.0000	5525.0000	0.0216
2005-06-15 20:00:00	0.0000		0.0000	5517.0000	0.0216
2005-06-15 21:00:00	0.0000		0.0000	5509.0000	0.0216
2005-06-15 22:00:00	0.0000		0.0000	5501.0000	0.0215
2005-06-15 23:00:00	0.0000		0.0000	5493.0000	0.0215
2005-06-16 00:00:00	0.0600		0.0000	5485.0000	0.0215
2005-06-16 01:00:00	0.0000		0.0000	5477.0000	0.0214
2005-06-16 02:00:00	0.0100		0.0000	5469.0000	0.0214
2005-06-16 03:00:00	0.0000		0.0000	5461.0000	0.0214
2005-06-16 04:00:00	0.0000		0.0000	5452.0000	0.0213
2005-06-16 05:00:00	0.0000		0.0000	5444.0000	0.0213
2005-06-16 06:00:00	0.0000		0.0000	5436.0000	0.0213
2005-06-16 07:00:00	0.0000		0.1500	5428.0000	0.0212
2005-06-16 08:00:00	0.0000		0.2700	5420.0000	0.0212
2005-06-16 09:00:00	0.0000		0.3500	5425.0000	0.0212
2005-06-16 10:00:00	0.0000		0.4300	5689.0000	0.0223
2005-06-16 11:00:00	0.0000		0.4800	5778.0000	0.0226
2005-06-16 12:00:00	0.0000		0.5100	5712.0000	0.0224
2005-06-16 13:00:00	0.0000		0.5100	5413.0000	0.0212
2005-06-16 14:00:00	0.0000		0.4800	4804.0000	0.0188
2005-06-16 15:00:00	0.0000		0.4300	4878.0000	0.0191
2005-06-16 16:00:00	0.0000		0.3500	5346.0000	0.0209
2005-06-16 17:00:00	0.0000		0.2700	5419.0000	0.0212
2005-06-16 18:00:00	0.0000		0.1500	5432.0000	0.0213
2005-06-16 19:00:00	0.0000		0.0000	5444.0000	0.0213
2005-06-16 20:00:00	0.0000		0.0000	5456.0000	0.0213
2005-06-16 21:00:00	0.0000		0.0000	5469.0000	0.0214
2005-06-16 22:00:00	0.0000		0.0000	5465.0000	0.0214
2005-06-16 23:00:00	0.0000		0.0000	5389.0000	0.0211
2005-06-17 00:00:00	0.0000		0.0000	5346.0000	0.0209
2005-06-17 01:00:00	0.0000		0.0000	5360.0000	0.0210
2005-06-17 02:00:00	0.0000		0.0000	5375.0000	0.0210
2005-06-17 03:00:00	0.0000		0.0000	5381.0000	0.0211
2005-06-17 04:00:00	0.0000		0.0000	5318.0000	0.0208
2005-06-17 05:00:00	0.0000		0.0000	5256.0000	0.0206
2005-06-17 06:00:00	0.0000		0.0000	5289.0000	0.0207
2005-06-17 07:00:00	0.0000		0.1600	5337.0000	0.0209
2005-06-17 08:00:00	0.0000		0.2900	5386.0000	0.0211
2005-06-17 09:00:00	0.0000		0.3700	5387.0000	0.0211
2005-06-17 10:00:00	0.0000		0.4600	5382.0000	0.0211
2005-06-17 11:00:00	0.0000		0.5200	5336.0000	0.0209
2005-06-17 12:00:00	0.0000		0.5500	5346.0000	0.0209
2005-06-17 13:00:00	0.0000		0.5500	5354.0000	0.0210
2005-06-17 14:00:00	0.0000		0.5200	5280.0000	0.0207
2005-06-17 15:00:00	0.0000		0.4600	5090.0000	0.0199
2005-06-17 16:00:00	0.0000		0.3700	5070.0000	0.0198
2005-06-17 17:00:00	0.1000		0.2900	5506.0000	0.0215
2005-06-17 18:00:00	0.0000		0.1600	5438.0000	0.0213
2005-06-17 19:00:00	0.0000		0.0000	5252.0000	0.0206
2005-06-17 20:00:00	0.0000		0.0000	5253.0000	0.0206
2005-06-17 21:00:00	0.0000		0.0000	5255.0000	0.0206
2005-06-17 22:00:00	0.0000		0.0000	5257.0000	0.0206
2005-06-17 23:00:00	0.0000		0.0000	5259.0000	0.0206
2005-06-18 00:00:00	0.0000		0.0000	5261.0000	0.0206
2005-06-18 01:00:00	0.0000		0.0000	5263.0000	0.0206
2005-06-18 02:00:00	0.0000		0.0000	5265.0000	0.0206
2005-06-18 03:00:00	0.0000		0.0000	5268.0000	0.0206
2005-06-18 04:00:00	0.0000		0.0000	5270.0000	0.0206
2005-06-18 05:00:00	0.0000		0.0000	5272.0000	0.0206
2005-06-18 06:00:00	0.0000		0.0000	5274.0000	0.0206
2005-06-18 07:00:00	0.0000		0.1600	5276.0000	0.0206
2005-06-18 08:00:00	0.0000		0.2900	5278.0000	0.0207
2005-06-18 09:00:00	0.0000		0.3700	5268.0000	0.0206
2005-06-18 10:00:00	0.0000		0.4600	5205.0000	0.0204
2005-06-18 11:00:00	0.0000		0.5200	5135.0000	0.0201
2005-06-18 12:00:00	0.0000		0.5500	5167.0000	0.0202
2005-06-18 13:00:00	0.0000		0.5500	5177.0000	0.0203
2005-06-18 14:00:00	0.0000		0.5200	5004.0000	0.0196
2005-06-18 15:00:00	0.0000		0.4600	4883.0000	0.0191
2005-06-18 16:00:00	0.0000		0.3700	4757.0000	0.0186
2005-06-18 17:00:00	0.0000		0.2900	4244.0000	0.0166
2005-06-18 18:00:00	0.3300		0.1600	4354.0000	0.0170
2005-06-18 19:00:00	0.0000		0.0000	4536.0000	0.0177
2005-06-18 20:00:00	0.0000		0.0000	4428.0000	0.0173
2005-06-18 21:00:00	0.0000		0.0000	4337.0000	0.0170
2005-06-18 22:00:00	0.0000		0.0000	4346.0000	0.0170
2005-06-18 23:00:00	0.0000		0.0000	4372.0000	0.0171
2005-06-19 00:00:00	0.0000		0.0000	4412.0000	0.0173
2005-06-19 01:00:00	0.0000		0.0000	4570.0000	0.0179
2005-06-19 02:00:00	0.0000		0.0000	4711.0000	0.0184
2005-06-19 03:00:00	0.4800		0.0000	4659.0000	0.0182
2005-06-19 04:00:00	0.3000		0.0000	4585.0000	0.0179
2005-06-19 05:00:00	0.0000		0.0000	4563.0000	0.0179
2005-06-19 06:00:00	0.0000		0.0000	4862.0000	0.0190
2005-06-19 07:00:00	0.0000		0.1500	5213.0000	0.0204
2005-06-19 08:00:00	0.0000		0.2700	5565.0000	0.0218
2005-06-19 09:00:00	1.3700		0.3500	5703.0000	0.0223
2005-06-19 10:00:00	0.1900		0.4300	5548.0000	0.0217
2005-06-19 11:00:00	0.0500		0.4800	5444.0000	0.0213
2005-06-19 12:00:00	0.0000		0.5100	5393.0000	0.0211
2005-06-19 13:00:00	0.0000		0.5100	5342.0000	0.0209
2005-06-19 14:00:00	0.0000		0.4800	5291.0000	0.0207
2005-06-19 15:00:00	0.0000		0.4300	5240.0000	0.0205
2005-06-19 16:00:00	0.0000		0.3500	4935.0000	0.0193
2005-06-19 17:00:00	0.0000		0.2700	4487.0000	0.0176
2005-06-19 18:00:00	0.0000		0.1500	4413.0000	0.0173
2005-06-19 19:00:00	0.0000		0.0000	4383.0000	0.0172
2005-06-19 20:00:00	0.0000		0.0000	4418.0000	0.0173
2005-06-19 21:00:00	0.0000		0.0000	4454.0000	0.0174
2005-06-19 22:00:00	0.0000		0.0000	4490.0000	0.0176
2005-06-19 23:00:00	0.0000		0.0000	4527.0000	0.0177
2005-06-20 00:00:00	0.0000		0.0000	4563.0000	0.0179
2005-06-20 01:00:00	0.0000		0.0000	4599.0000	0.0180
2005-06-20 02:00:00	0.0000		0.0000	4636.0000	0.0181
2005-06-20 03:00:00	0.0000		0.0000	4761.0000	0.0186
2005-06-20 04:00:00	0.0000		0.0000	4929.0000	0.0193
2005-06-20 05:00:00	0.0000		0.0000	4972.0000	0.0195
2005-06-20 06:00:00	0.0000		0.0000	4994.0000	0.0195
2005-06-20 07:00:00	0.0000		0.1300	5065.0000	0.0198
2005-06-20 08:00:00	0.0000		0.2200	5636.0000	0.0221
2005-06-20 09:00:00	0.0000		0.2800	5635.0000	0.0221
2005-06-20 10:00:00	0.0000		0.3500	5427.0000	0.0212
2005-06-20 11:00:00	0.0000		0.4000	5378.0000	0.0210
2005-06-20 12:00:00	0.0000		0.4200	5307.0000	0.0208
2005-06-20 13:00:00	0.0000		0.4200	5236.0000	0.0205
2005-06-20 14:00:00	0.0000		0.4000	5123.0000	0.0200
2005-06-20 15:00:00	0.0000		0.3500	5011.0000	0.0196
2005-06-20 16:00:00	0.0000		0.2800	4898.0000	0.0192
2005-06-20 17:00:00	0.0000		0.2200	4786.0000	0.0187
2005-06-20 18:00:00	0.0000		0.1300	4481.0000	0.0175
2005-06-20 19:00:00	0.0000		0.0000	4232.0000	0.0166
2005-06-20 20:00:00	0.0000		0.0000	4206.0000	0.0165
2005-06-20 21:00:00	0.0000		0.0000	4243.0000	0.0166
2005-06-20 22:00:00	0.0000		0.0000	4280.0000	0.0167
2005-06-20 23:00:00	0.0000		0.0000	4317.0000	0.0169
2005-06-21 00:00:00	0.0000		0.0000	4354.0000	0.0170
2005-06-21 01:00:00	0.0000		0.0000	4391.0000	0.0172
2005-06-21 02:00:00	0.0000		0.0000	4416.0000	0.0173
2005-06-21 03:00:00	0.0000		0.0000	4428.0000	0.0173
2005-06-21 04:00:00	0.0000		0.0000	4440.0000	0.0174
2005-06-21 05:00:00	0.0000		0.0000	4452.0000	0.0174
2005-06-21 06:00:00	0.0000		0.0000	4464.0000	0.0175
2005-06-21 07:00:00	0.0000		0.1200	4909.0000	0.0192
2005-06-21 08:00:00	0.0000		0.2200	5276.0000	0.0206
2005-06-21 09:00:00	0.0000		0.2800	5261.0000	0.0206
2005-06-21 10:00:00	0.0000		0.3400	5212.0000	0.0204
2005-06-21 11:00:00	0.0000		0.3800	5164.0000	0.0202
2005-06-21 12:00:00	0.0000		0.4100	5115.0000	0.0200
2005-06-21 13:00:00	0.0000		0.4100	5066.0000	0.0198
2005-06-21 14:00:00	0.0000		0.3800	5017.0000	0.0196
2005-06-21 15:00:00	0.0000		0.3400	4968.0000	0.0194
2005-06-21 16:00:00	0.0000		0.2800	4920.0000	0.0193
2005-06-21 17:00:00	0.0000		0.2200	4871.0000	0.0191
2005-06-21 18:00:00	0.0000		0.1200	4804.0000	0.0188
2005-06-21 19:00:00	0.0000		0.0000	4359.0000	0.0171
2005-06-21 20:00:00	0.0000		0.0000	4067.0000	0.0159
2005-06-21 21:00:00	0.0000		0.0000	3952.0000	0.0155
2005-06-21 22:00:00	0.0000		0.0000	3996.0000	0.0156
2005-06-21 23:00:00	0.0000		0.0000	4052.0000	0.0159
2005-06-22 00:00:00	0.0000		0.0000	4109.0000	0.0161
2005-06-22 01:00:00	0.0000		0.0000	4165.0000	0.0163
2005-06-22 02:00:00	0.0000		0.0000	4222.0000	0.0165
2005-06-22 03:00:00	0.0000		0.0000	4966.0000	0.0194
2005-06-22 04:00:00	0.0000		0.0000	4997.0000	0.0196
2005-06-22 05:00:00	0.0000		0.0000	4681.0000	0.0183
2005-06-22 06:00:00	0.0000		0.0000	4639.0000	0.0182
2005-06-22 07:00:00	0.0000		0.1300	4709.0000	0.0184
2005-06-22 08:00:00	0.0000		0.2200	5416.0000	0.0212
2005-06-22 09:00:00	0.0000		0.2800	5607.0000	0.0219
2005-06-22 10:00:00	0.0000		0.3500	5478.0000	0.0214
2005-06-22 11:00:00	0.0000		0.4000	5356.0000	0.0210
2005-06-22 12:00:00	0.0000		0.4200	5233.0000	0.0205
2005-06-22 13:00:00	0.0000		0.4200	5111.0000	0.0200
2005-06-22 14:00:00	0.0000		0.4000	4989.0000	0.0195
2005-06-22 15:00:00	0.0000		0.3500	4865.0000	0.0190
2005-06-22 16:00:00	0.0000		0.2800	4583.0000	0.0179
2005-06-22 17:00:00	0.0000		0.2200	4185.0000	0.0164
2005-06-22 18:00:00	0.0000		0.1300	4129.0000	0.0162
2005-06-22 19:00:00	0.0000		0.0000	4157.0000	0.0163
2005-06-22 20:00:00	0.0000		0.0000	4185.0000	0.0164
2005-06-22 21:00:00	0.0000		0.0000	4212.0000	0.0165
2005-06-22 22:00:00	0.0000		0.0000	4240.0000	0.0166
2005-06-22 23:00:00	0.0000		0.0000	4268.0000	0.0167
2005-06-23 00:00:00	0.0000		0.0000	4296.0000	0.0168
2005-06-23 01:00:00	0.0000		0.0000	4324.0000	0.0169
2005-06-23 02:00:00	0.0000		0.0000	4352.0000	0.0170
2005-06-23 03:00:00	0.0000		0.0000	4380.0000	0.0171
2005-06-23 04:00:00	0.0000		0.0000	4408.0000	0.0172
2005-06-23 05:00:00	0.0000		0.0000	4436.0000	0.0174
2005-06-23 06:00:00	0.0000		0.0000	4413.0000	0.0173
2005-06-23 07:00:00	0.0000		0.1300	4609.0000	0.0180
2005-06-23 08:00:00	0.0000		0.2300	5164.0000	0.0202
2005-06-23 09:00:00	0.0000		0.2900	5333.0000	0.0209
2005-06-23 10:00:00	0.0000		0.3600	5230.0000	0.0205
2005-06-23 11:00:00	0.0000		0.4100	5144.0000	0.0201
2005-06-23 12:00:00	0.0000		0.4300	5069.0000	0.0198
2005-06-23 13:00:00	0.0000		0.4300	4993.0000	0.0195
2005-06-23 14:00:00	0.0000		0.4100	4917.0000	0.0192
2005-06-23 15:00:00	0.0000		0.3600	4839.0000	0.0189
2005-06-23 16:00:00	0.0000		0.2900	4389.0000	0.0172
2005-06-23 17:00:00	0.0000		0.2300	4053.0000	0.0159
2005-06-23 18:00:00	0.0000		0.1300	4036.0000	0.0158
2005-06-23 19:00:00	0.0000		0.0000	4065.0000	0.0159
2005-06-23 20:00:00	0.0000		0.0000	4093.0000	0.0160
2005-06-23 21:00:00	0.0000		0.0000	4122.0000	0.0161
2005-06-23 22:00:00	0.0000		0.0000	4151.0000	0.0162
2005-06-23 23:00:00	0.0000		0.0000	4179.0000	0.0164
2005-06-24 00:00:00	0.0000		0.0000	4208.0000	0.0165
2005-06-24 01:00:00	0.0000		0.0000	4236.0000	0.0166
2005-06-24 02:00:00	0.0000		0.0000	4265.0000	0.0167
2005-06-24 03:00:00	0.0000		0.0000	4294.0000	0.0168
2005-06-24 04:00:00	0.0000		0.0000	4322.0000	0.0169
2005-06-24 05:00:00	0.0000		0.0000	4351.0000	0.0170
2005-06-24 06:00:00	0.0000		0.0000	4379.0000	0.0171
2005-06-24 07:00:00	0.0000		0.1500	4411.0000	0.0173
2005-06-24 08:00:00	0.0000		0.2600	4911.0000	0.0192
2005-06-24 09:00:00	0.0000		0.3300	5230.0000	0.0205
2005-06-24 10:00:00	0.0000		0.4100	5261.0000	0.0206
2005-06-24 11:00:00	0.0000		0.4600	5175.0000	0.0203
2005-06-24 12:00:00	0.0000		0.4900	5034.0000	0.0197
2005-06-24 13:00:00	0.0000		0.4900	4891.0000	0.0191
2005-06-24 14:00:00	0.0000		0.4600	4740.0000	0.0185
2005-06-24 15:00:00	0.0000		0.4100	4704.0000	0.0184
2005-06-24 16:00:00	0.0000		0.3300	4471.0000	0.0175
2005-06-24 17:00:00	0.0000		0.2600	4106.0000	0.0161
2005-06-24 18:00:00	0.0000		0.1500	4055.0000	0.0159
2005-06-24 19:00:00	0.0000		0.0000	4041.0000	0.0158
2005-06-24 20:00:00	0.0000		0.0000	4027.0000	0.0158
2005-06-24 21:00:00	0.0000		0.0000	4013.0000	0.0157
2005-06-24 22:00:00	0.0000		0.0000	3999.0000	0.0156
2005-06-24 23:00:00	0.0000		0.0000	3986.0000	0.0156
2005-06-25 00:00:00	0.0000		0.0000	4012.0000	0.0157
2005-06-25 01:00:00	0.0000		0.0000	4060.0000	0.0159
2005-06-25 02:00:00	0.0000		0.0000	4107.0000	0.0161
2005-06-25 03:00:00	0.0000		0.0000	4155.0000	0.0163
2005-06-25 04:00:00	0.0000		0.0000	4203.0000	0.0164
2005-06-25 05:00:00	0.0000		0.0000	4251.0000	0.0166
2005-06-25 06:00:00	0.0000		0.0000	4298.0000	0.0168
2005-06-25 07:00:00	0.0000		0.1600	4346.0000	0.0170
2005-06-25 08:00:00	0.0000		0.2800	4749.0000	0.0186
2005-06-25 09:00:00	0.0000		0.3600	5087.0000	0.0199
2005-06-25 10:00:00	0.0000		0.4400	5117.0000	0.0200
2005-06-25 11:00:00	0.0000		0.4900	5146.0000	0.0201
2005-06-25 12:00:00	0.0000		0.5300	5282.0000	0.0207
2005-06-25 13:00:00	0.0000		0.5300	6040.0000	0.0236
2005-06-25 14:00:00	0.0000		0.4900	4767.0000	0.0187
2005-06-25 15:00:00	0.0000		0.4400	4110.0000	0.0161
2005-06-25 16:00:00	0.0000		0.3600	3995.0000	0.0156
2005-06-25 17:00:00	0.0000		0.2800	4033.0000	0.0158
2005-06-25 18:00:00	0.0000		0.1600	4086.0000	0.0160
2005-06-25 19:00:00	0.0000		0.0000	4078.0000	0.0160
2005-06-25 20:00:00	0.0000		0.0000	4052.0000	0.0159
2005-06-25 21:00:00	0.0000		0.0000	4026.0000	0.0158
2005-06-25 22:00:00	0.0000		0.0000	3999.0000	0.0156
2005-06-25 23:00:00	0.0000		0.0000	3986.0000	0.0156
2005-06-26 00:00:00	0.0000		0.0000	4003.0000	0.0157
2005-06-26 01:00:00	0.0000		0.0000	4021.0000	0.0157
2005-06-26 02:00:00	0.0000		0.0000	4040.0000	0.0158
2005-06-26 03:00:00	0.0000		0.0000	4058.0000	0.0159
2005-06-26 04:00:00	0.0000		0.0000	4077.0000	0.0160
2005-06-26 05:00:00	0.0000		0.0000	4095.0000	0.0160
2005-06-26 06:00:00	0.0000		0.0000	4142.0000	0.0162
2005-06-26 07:00:00	0.0000		0.1500	4247.0000	0.0166
2005-06-26 08:00:00	0.0000		0.2700	4117.0000	0.0161
2005-06-26 09:00:00	0.0000		0.3400	4219.0000	0.0165
2005-06-26 10:00:00	0.0000		0.4200	4209.0000	0.0165
2005-06-26 11:00:00	0.0000		0.4700	4190.0000	0.0164
2005-06-26 12:00:00	0.0000		0.5000	4172.0000	0.0163
2005-06-26 13:00:00	0.0000		0.5000	4154.0000	0.0163
2005-06-26 14:00:00	0.0000		0.4700	4035.0000	0.0158
2005-06-26 15:00:00	0.0000		0.4200	3824.0000	0.0150
2005-06-26 16:00:00	0.0000		0.3400	4511.0000	0.0177
2005-06-26 17:00:00	0.0000		0.2700	4646.0000	0.0182
2005-06-26 18:00:00	0.0000		0.1500	4135.0000	0.0162
2005-06-26 19:00:00	0.0000		0.0000	3897.0000	0.0152
2005-06-26 20:00:00	0.0000		0.0000	3906.0000	0.0153
2005-06-26 21:00:00	0.0000		0.0000	3919.0000	0.0153
2005-06-26 22:00:00	0.0000		0.0000	3931.0000	0.0154
2005-06-26 23:00:00	0.0000		0.0000	3943.0000	0.0154
2005-06-27 00:00:00	0.0000		0.0000	3956.0000	0.0155
2005-06-27 01:00:00	0.0000		0.0000	3968.0000	0.0155
2005-06-27 02:00:00	0.0000		0.0000	3980.0000	0.0156
2005-06-27 03:00:00	0.0000		0.0000	3993.0000	0.0156
2005-06-27 04:00:00	0.0000		0.0000	4005.0000	0.0157
2005-06-27 05:00:00	0.0000		0.0000	4017.0000	0.0157
2005-06-27 06:00:00	0.0000		0.0000	4029.0000	0.0158
2005-06-27 07:00:00	0.0000		0.1500	4042.0000	0.0158
2005-06-27 08:00:00	0.0000		0.2700	4307.0000	0.0169
2005-06-27 09:00:00	0.0000		0.3500	4867.0000	0.0190
2005-06-27 10:00:00	0.0000		0.4300	4718.0000	0.0185
2005-06-27 11:00:00	0.0000		0.4800	4183.0000	0.0164
